shipment_id,component_id,supplier_id,destination_warehouse_id,order_date,expected_arrival_date,actual_arrival_date,quantity,status,delay_days,delay_cause,unit_cost_usd
SH0001594,C044,SUP004,WH010,2025-12-14,2026-03-08,2026-03-08,10000,delivered,0,,1.1
SH0001595,C044,SUP004,WH008,2026-02-01,2026-04-26,,5000,ordered,0,,1.1
SH0001596,C044,SUP004,WH002,2026-03-01,2026-05-24,,20000,ordered,0,,1.1
SH0001597,C044,SUP004,WH005,2026-04-12,2026-07-05,,15000,ordered,0,,1.1
SH0001598,C044,SUP004,WH008,2026-05-17,2026-08-09,,5000,ordered,0,,1.1
SH0001599,C044,SUP004,WH005,2026-05-31,2026-08-23,,10000,ordered,0,,1.1
SH0001600,C045,SUP002,WH010,2023-01-12,2023-08-10,2023-08-10,8000,delivered,0,,3.2
SH0001601,C045,SUP002,WH008,2023-02-09,2023-09-07,2023-09-20,6000,delivered,0,,3.2
SH0001602,C045,SUP002,WH006,2023-04-06,2023-10-05,2023-10-05,8000,delivered,0,,3.2
SH0001603,C045,SUP002,WH006,2023-05-18,2023-11-16,2023-12-01,2000,delivered,0,,3.2
SH0001604,C045,SUP002,WH010,2023-06-29,2023-12-28,2024-01-27,2000,delayed,30,メーカー生産遅延,3.2
SH0001605,C045,SUP002,WH005,2023-08-17,2024-01-25,2024-02-15,2000,delayed,21,メーカー生産遅延,3.2
SH0001606,C045,SUP002,WH005,2023-09-14,2024-02-22,2024-02-22,10000,delivered,0,,3.2
SH0001607,C045,SUP002,WH003,2023-10-19,2024-03-07,2024-03-07,6000,delivered,0,,3.2
SH0001608,C045,SUP002,WH002,2023-11-09,2024-03-28,2024-03-28,4000,delivered,0,,3.2
SH0001609,C045,SUP002,WH010,2023-12-21,2024-05-09,2024-05-09,4000,delivered,0,,3.2
SH0001610,C045,SUP002,WH010,2024-02-15,2024-07-04,2024-07-04,2000,delivered,0,,3.2
SH0001611,C045,SUP002,WH007,2024-03-21,2024-08-08,2024-08-08,8000,delivered,0,,3.2
SH0001612,C045,SUP002,WH006,2024-04-25,2024-08-15,2024-08-15,6000,delivered,0,,3.2
SH0001613,C045,SUP002,WH005,2024-06-13,2024-10-03,2024-10-03,4000,delivered,0,,3.2
SH0001614,C045,SUP002,WH006,2024-06-27,2024-10-17,2024-10-17,10000,delivered,0,,3.2
SH0001615,C045,SUP002,WH001,2024-08-01,2024-11-28,2024-11-28,6000,delivered,0,,3.2
SH0001616,C045,SUP002,WH009,2024-09-26,2025-01-23,2025-01-30,6000,delayed,7,通関遅延,3.2
SH0001617,C045,SUP002,WH001,2024-11-21,2025-03-06,2025-03-06,8000,delivered,0,,3.2
SH0001618,C045,SUP002,WH004,2025-01-02,2025-04-10,2025-04-10,6000,delivered,0,,3.2
SH0001619,C045,SUP002,WH010,2025-01-16,2025-04-24,2025-04-24,10000,delivered,0,,3.2
SH0001620,C045,SUP002,WH002,2025-01-30,2025-05-08,2025-05-08,4000,delivered,0,,3.2
SH0001621,C045,SUP002,WH002,2025-03-06,2025-06-12,2025-06-12,8000,delivered,0,,3.2
SH0001622,C045,SUP002,WH003,2025-04-10,2025-07-17,2025-07-17,10000,delivered,0,,3.2
SH0001623,C045,SUP002,WH004,2025-05-29,2025-09-04,2025-09-04,8000,delivered,0,,3.2
SH0001624,C045,SUP002,WH002,2025-06-12,2025-09-18,2025-09-18,8000,delivered,0,,3.2
SH0001625,C045,SUP002,WH007,2025-07-03,2025-10-23,2025-10-23,10000,delivered,0,,3.2
SH0001626,C045,SUP002,WH004,2025-07-17,2025-11-06,2025-11-22,2000,delayed,16,メーカー設備停止,3.2
SH0001627,C045,SUP002,WH005,2025-08-14,2025-12-04,2025-12-04,8000,delivered,0,,3.2
SH0001628,C045,SUP002,WH001,2025-10-09,2026-01-08,2026-02-06,10000,delivered,0,,3.2
SH0001629,C045,SUP002,WH004,2025-10-30,2026-01-29,2026-01-29,4000,delivered,0,,3.2
SH0001630,C045,SUP002,WH001,2025-12-18,2026-03-19,,4000,in_transit,0,,3.2
SH0001631,C045,SUP002,WH007,2026-01-15,2026-04-16,,6000,ordered,0,,3.2
SH0001632,C045,SUP002,WH008,2026-01-29,2026-04-30,,6000,ordered,0,,3.2
SH0001633,C045,SUP002,WH002,2026-02-19,2026-05-21,,6000,ordered,0,,3.2
SH0001634,C045,SUP002,WH005,2026-03-26,2026-06-25,,4000,ordered,0,,3.2
SH0001635,C045,SUP002,WH007,2026-04-23,2026-07-23,,10000,ordered,0,,3.2
SH0001636,C045,SUP002,WH006,2026-05-28,2026-08-27,,2000,ordered,0,,3.2
SH0001637,C046,SUP006,WH005,2023-01-17,2023-07-25,2023-07-25,10000,delivered,0,,1.35
SH0001638,C046,SUP006,WH007,2023-02-07,2023-08-15,2023-08-15,10000,delivered,0,,1.35
SH0001639,C046,SUP006,WH006,2023-02-21,2023-08-29,2023-08-29,25000,delivered,0,,1.35
SH0001640,C046,SUP006,WH005,2023-03-28,2023-10-03,2023-10-03,25000,delivered,0,,1.35
SH0001641,C046,SUP006,WH002,2023-05-02,2023-10-03,2023-10-03,10000,delivered,0,,1.35
SH0001642,C046,SUP006,WH010,2023-06-20,2023-11-21,2023-11-21,5000,delivered,0,,1.35
SH0001643,C046,SUP006,WH003,2023-07-11,2023-11-21,2023-11-21,20000,delivered,0,,1.35
SH0001644,C046,SUP006,WH009,2023-09-05,2024-01-16,2024-01-16,25000,delivered,0,,1.35
SH0001645,C046,SUP006,WH008,2023-09-19,2024-01-30,2024-02-18,10000,delivered,0,,1.35
SH0001646,C046,SUP006,WH006,2023-11-14,2024-03-19,2024-03-19,15000,delivered,0,,1.35
SH0001647,C046,SUP006,WH002,2024-01-09,2024-04-30,2024-04-30,15000,delivered,0,,1.35
SH0001648,C046,SUP006,WH003,2024-01-23,2024-05-14,2024-06-03,10000,delivered,0,,1.35
SH0001649,C046,SUP006,WH005,2024-02-13,2024-06-04,2024-06-27,5000,delivered,0,,1.35
SH0001650,C046,SUP006,WH002,2024-03-26,2024-07-16,2024-07-16,15000,delivered,0,,1.35
SH0001651,C046,SUP006,WH006,2024-04-23,2024-07-30,2024-07-30,20000,delivered,0,,1.35
SH0001652,C046,SUP006,WH007,2024-05-28,2024-09-03,2024-09-03,20000,delivered,0,,1.35
SH0001653,C046,SUP006,WH006,2024-06-18,2024-09-24,2024-09-24,20000,delivered,0,,1.35
SH0001654,C046,SUP006,WH002,2024-08-13,2024-11-12,2024-11-18,10000,delivered,0,,1.35
SH0001655,C046,SUP006,WH005,2024-09-03,2024-12-03,2024-12-03,20000,delivered,0,,1.35
SH0001656,C046,SUP006,WH005,2024-10-22,2025-01-14,2025-01-31,15000,delayed,17,フォワーダー遅延,1.35
SH0001657,C046,SUP006,WH010,2024-11-19,2025-02-11,2025-02-11,10000,delivered,0,,1.35
SH0001658,C046,SUP006,WH001,2024-12-10,2025-03-04,2025-03-11,10000,delayed,7,メーカー部材不足,1.35
SH0001659,C046,SUP006,WH003,2024-12-31,2025-03-25,2025-03-25,20000,delivered,0,,1.35
SH0001660,C046,SUP006,WH007,2025-01-14,2025-04-08,2025-04-08,15000,delivered,0,,1.35
SH0001661,C046,SUP006,WH004,2025-02-04,2025-04-29,2025-04-29,10000,delivered,0,,1.35
SH0001662,C046,SUP006,WH006,2025-03-25,2025-06-17,2025-06-17,25000,delivered,0,,1.35
SH0001663,C046,SUP006,WH010,2025-05-06,2025-07-22,2025-07-22,10000,delivered,0,,1.35
SH0001664,C046,SUP006,WH002,2025-05-20,2025-08-05,2025-08-12,25000,delivered,0,,1.35
SH0001665,C046,SUP006,WH001,2025-06-24,2025-09-09,2025-09-09,25000,delivered,0,,1.35
SH0001666,C046,SUP006,WH010,2025-08-12,2025-11-04,2025-11-04,5000,delivered,0,,1.35
SH0001667,C046,SUP006,WH008,2025-09-16,2025-12-09,2025-12-09,15000,delivered,0,,1.35
SH0001668,C046,SUP006,WH001,2025-10-07,2025-12-30,2025-12-30,5000,delivered,0,,1.35
SH0001669,C046,SUP006,WH002,2025-11-25,2026-02-17,2026-02-17,10000,delivered,0,,1.35
SH0001670,C046,SUP006,WH001,2025-12-09,2026-03-03,2026-03-25,5000,delayed,22,メーカー生産遅延,1.35
SH0001671,C046,SUP006,WH005,2026-01-27,2026-04-14,,5000,ordered,0,,1.35
SH0001672,C046,SUP006,WH006,2026-03-24,2026-06-09,,5000,ordered,0,,1.35
SH0001673,C046,SUP006,WH010,2026-04-21,2026-07-07,,20000,ordered,0,,1.35
SH0001674,C046,SUP006,WH009,2026-05-26,2026-08-11,,15000,ordered,0,,1.35
SH0001675,C046,SUP006,WH001,2026-06-09,2026-08-25,,25000,ordered,0,,1.35
SH0001676,C047,SUP007,WH008,2023-01-07,2023-07-29,2023-07-29,10000,delivered,0,,1.25
SH0001677,C047,SUP007,WH008,2023-01-28,2023-08-19,2023-08-19,25000,delivered,0,,1.25
SH0001678,C047,SUP007,WH010,2023-02-18,2023-09-09,2023-09-09,25000,delivered,0,,1.25
SH0001679,C047,SUP007,WH003,2023-03-04,2023-09-23,2023-09-23,10000,delivered,0,,1.25
SH0001680,C047,SUP007,WH005,2023-03-25,2023-10-14,2023-10-14,25000,delivered,0,,1.25
SH0001681,C047,SUP007,WH001,2023-05-06,2023-10-21,2023-10-21,20000,delivered,0,,1.25
SH0001682,C047,SUP007,WH007,2023-06-17,2023-12-02,2023-12-02,20000,delivered,0,,1.25
SH0001683,C047,SUP007,WH007,2023-08-12,2023-12-30,2023-12-30,10000,delivered,0,,1.25
SH0001684,C047,SUP007,WH006,2023-09-23,2024-02-10,2024-02-10,10000,delivered,0,,1.25
SH0001685,C047,SUP007,WH010,2023-11-04,2024-03-02,2024-03-18,10000,delivered,0,,1.25
SH0001686,C047,SUP007,WH005,2023-11-25,2024-03-23,2024-03-23,10000,delivered,0,,1.25
SH0001687,C047,SUP007,WH008,2023-12-23,2024-04-20,2024-04-20,5000,delivered,0,,1.25
SH0001688,C047,SUP007,WH007,2024-01-06,2024-04-20,2024-05-09,15000,delayed,19,通関遅延,1.25
SH0001689,C047,SUP007,WH008,2024-03-02,2024-06-15,2024-06-15,5000,delivered,0,,1.25
SH0001690,C047,SUP007,WH003,2024-04-13,2024-07-20,2024-07-29,15000,delayed,9,通関遅延,1.25
SH0001691,C047,SUP007,WH010,2024-05-11,2024-08-17,2024-08-17,15000,delivered,0,,1.25
SH0001692,C047,SUP007,WH005,2024-06-15,2024-09-21,2024-09-21,25000,delivered,0,,1.25
SH0001693,C047,SUP007,WH007,2024-07-13,2024-10-19,2024-10-19,15000,delivered,0,,1.25
SH0001694,C047,SUP007,WH006,2024-08-10,2024-11-16,2024-11-27,10000,delivered,0,,1.25
SH0001695,C047,SUP007,WH006,2024-09-28,2025-01-04,2025-01-04,25000,delivered,0,,1.25
SH0001696,C047,SUP007,WH010,2024-11-16,2025-02-08,2025-02-15,20000,delayed,7,メーカー設備停止,1.25
SH0001697,C047,SUP007,WH008,2024-11-30,2025-02-22,2025-03-03,25000,delayed,9,通関遅延,1.25
SH0001698,C047,SUP007,WH004,2024-12-28,2025-03-22,2025-03-22,10000,delivered,0,,1.25
SH0001699,C047,SUP007,WH007,2025-02-01,2025-04-26,2025-04-26,20000,delivered,0,,1.25
SH0001700,C047,SUP007,WH003,2025-02-15,2025-05-10,2025-05-10,25000,delivered,0,,1.25
SH0001701,C047,SUP007,WH006,2025-03-15,2025-06-07,2025-06-07,10000,delivered,0,,1.25
SH0001702,C047,SUP007,WH010,2025-04-12,2025-06-28,2025-06-28,10000,delivered,0,,1.25
SH0001703,C047,SUP007,WH003,2025-05-17,2025-08-02,2025-08-02,5000,delivered,0,,1.25
SH0001704,C047,SUP007,WH007,2025-07-12,2025-10-11,2025-10-11,20000,delivered,0,,1.25
SH0001705,C047,SUP007,WH004,2025-08-30,2025-11-29,2025-12-21,20000,delivered,0,,1.25
SH0001706,C047,SUP007,WH004,2025-09-13,2025-12-13,2025-12-13,25000,delivered,0,,1.25
SH0001707,C047,SUP007,WH004,2025-11-01,2026-01-24,2026-01-24,25000,delivered,0,,1.25
SH0001708,C047,SUP007,WH003,2025-12-06,2026-02-28,2026-03-18,15000,delivered,0,,1.25
SH0001709,C047,SUP007,WH002,2026-01-17,2026-03-28,2026-03-28,5000,delivered,0,,1.25
SH0001710,C047,SUP007,WH010,2026-03-14,2026-05-23,,25000,ordered,0,,1.25
SH0001711,C047,SUP007,WH009,2026-04-04,2026-06-13,,25000,ordered,0,,1.25
SH0001712,C047,SUP007,WH002,2026-05-30,2026-08-08,,10000,ordered,0,,1.25
SH0001713,C048,SUP003,WH001,2023-01-11,2023-10-11,2023-10-11,10000,delivered,0,,3.8
SH0001714,C048,SUP003,WH005,2023-02-22,2023-11-22,2023-11-22,6000,delivered,0,,3.8
SH0001715,C048,SUP003,WH001,2023-03-22,2023-12-20,2023-12-20,8000,delivered,0,,3.8
SH0001716,C048,SUP003,WH002,2023-05-03,2023-12-06,2023-12-06,2000,delivered,0,,3.8
SH0001717,C048,SUP003,WH007,2023-05-31,2024-01-03,2024-01-22,6000,delayed,19,メーカー部材不足,3.8
SH0001718,C048,SUP003,WH007,2023-07-26,2024-02-07,2024-02-07,8000,delivered,0,,3.8
SH0001719,C048,SUP003,WH007,2023-09-13,2024-03-27,2024-03-27,8000,delivered,0,,3.8
SH0001720,C048,SUP003,WH003,2023-11-01,2024-04-10,2024-04-10,10000,delivered,0,,3.8
SH0001721,C048,SUP003,WH002,2023-12-27,2024-06-05,2024-06-05,6000,delivered,0,,3.8
SH0001722,C048,SUP003,WH006,2024-01-24,2024-06-12,2024-06-12,6000,delivered,0,,3.8
SH0001723,C048,SUP003,WH005,2024-02-07,2024-06-26,2024-06-26,8000,delivered,0,,3.8
SH0001724,C048,SUP003,WH004,2024-03-06,2024-07-24,2024-07-24,2000,delivered,0,,3.8
SH0001725,C048,SUP003,WH005,2024-04-03,2024-08-21,2024-08-21,4000,delivered,0,,3.8
SH0001726,C048,SUP003,WH009,2024-04-24,2024-09-11,2024-09-11,6000,delivered,0,,3.8
SH0001727,C048,SUP003,WH006,2024-05-22,2024-10-09,2024-10-09,2000,delivered,0,,3.8
SH0001728,C048,SUP003,WH003,2024-06-12,2024-10-30,2024-11-21,10000,delayed,22,メーカー部材不足,3.8
SH0001729,C048,SUP003,WH005,2024-07-24,2024-11-27,2024-11-27,4000,delivered,0,,3.8
SH0001730,C048,SUP003,WH003,2024-08-07,2024-12-11,2024-12-11,6000,delivered,0,,3.8
SH0001731,C048,SUP003,WH004,2024-09-18,2025-01-22,2025-02-12,10000,delivered,0,,3.8
SH0001732,C048,SUP003,WH004,2024-11-06,2025-03-05,2025-03-26,4000,delivered,0,,3.8
SH0001733,C048,SUP003,WH003,2024-11-27,2025-03-26,2025-03-26,4000,delivered,0,,3.8
SH0001734,C048,SUP003,WH005,2025-01-15,2025-05-07,2025-05-07,8000,delivered,0,,3.8
SH0001735,C048,SUP003,WH007,2025-02-19,2025-06-11,2025-06-11,10000,delivered,0,,3.8
SH0001736,C048,SUP003,WH001,2025-03-26,2025-07-16,2025-07-16,8000,delivered,0,,3.8
SH0001737,C048,SUP003,WH009,2025-05-21,2025-08-27,2025-08-27,10000,delivered,0,,3.8
SH0001738,C048,SUP003,WH009,2025-06-11,2025-09-17,2025-09-17,8000,delivered,0,,3.8
SH0001739,C048,SUP003,WH005,2025-07-16,2025-11-12,2025-11-15,2000,delayed,3,メーカー部材不足,3.8
SH0001740,C048,SUP003,WH008,2025-09-03,2025-12-31,2025-12-31,6000,delivered,0,,3.8
SH0001741,C048,SUP003,WH005,2025-10-22,2026-02-18,2026-02-18,8000,delivered,0,,3.8
SH0001742,C048,SUP003,WH006,2025-11-12,2026-03-11,2026-03-11,10000,delivered,0,,3.8
SH0001743,C048,SUP003,WH010,2025-12-10,2026-04-08,,4000,in_transit,0,,3.8
SH0001744,C048,SUP003,WH006,2025-12-31,2026-04-29,,4000,ordered,0,,3.8
SH0001745,C048,SUP003,WH002,2026-01-14,2026-04-29,,4000,ordered,0,,3.8
SH0001746,C048,SUP003,WH004,2026-02-11,2026-05-27,,6000,ordered,0,,3.8
SH0001747,C048,SUP003,WH007,2026-03-18,2026-07-01,,8000,ordered,0,,3.8
SH0001748,C048,SUP003,WH007,2026-04-01,2026-07-15,,6000,ordered,0,,3.8
SH0001749,C048,SUP003,WH005,2026-05-06,2026-08-19,,4000,ordered,0,,3.8
SH0001750,C048,SUP003,WH002,2026-06-24,2026-10-07,,4000,ordered,0,,3.8
SH0001751,C049,SUP005,WH002,2023-01-04,2023-10-18,2023-10-18,6000,delivered,0,,2.4
SH0001752,C049,SUP005,WH006,2023-03-01,2023-12-13,2023-12-13,8000,delivered,0,,2.4
SH0001753,C049,SUP005,WH001,2023-03-22,2024-01-03,2024-01-03,6000,delivered,0,,2.4
SH0001754,C049,SUP005,WH006,2023-04-19,2023-12-20,2023-12-20,4000,delivered,0,,2.4
SH0001755,C049,SUP005,WH007,2023-05-03,2024-01-03,2024-01-03,10000,delivered,0,,2.4
SH0001756,C049,SUP005,WH006,2023-06-28,2024-02-28,2024-02-28,6000,delivered,0,,2.4
SH0001757,C049,SUP005,WH001,2023-07-26,2024-01-31,2024-01-31,10000,delivered,0,,2.4
SH0001758,C049,SUP005,WH006,2023-08-23,2024-02-28,2024-03-18,4000,delayed,19,メーカー生産遅延,2.4
SH0001759,C049,SUP005,WH001,2023-09-27,2024-04-03,2024-04-03,4000,delivered,0,,2.4
SH0001760,C049,SUP005,WH009,2023-11-08,2024-05-08,2024-05-08,10000,delivered,0,,2.4
SH0001761,C049,SUP005,WH004,2023-12-20,2024-06-19,2024-06-19,10000,delivered,0,,2.4
SH0001762,C049,SUP005,WH009,2024-01-10,2024-06-26,2024-06-26,10000,delivered,0,,2.4
SH0001763,C049,SUP005,WH007,2024-02-28,2024-08-14,2024-08-14,10000,delivered,0,,2.4
SH0001764,C049,SUP005,WH009,2024-04-10,2024-09-25,2024-09-28,8000,delayed,3,メーカー生産遅延,2.4
SH0001765,C049,SUP005,WH006,2024-05-29,2024-11-13,2024-11-13,4000,delivered,0,,2.4
SH0001766,C049,SUP005,WH006,2024-07-10,2024-11-27,2024-11-27,6000,delivered,0,,2.4
SH0001767,C049,SUP005,WH004,2024-08-28,2025-01-15,2025-01-23,4000,delivered,0,,2.4
SH0001768,C049,SUP005,WH002,2024-10-02,2025-02-19,2025-02-19,2000,delivered,0,,2.4
SH0001769,C049,SUP005,WH004,2024-11-06,2025-03-26,2025-03-26,2000,delivered,0,,2.4
SH0001770,C049,SUP005,WH003,2024-12-11,2025-04-30,2025-04-30,6000,delivered,0,,2.4
SH0001771,C049,SUP005,WH003,2025-01-29,2025-06-04,2025-06-04,2000,delivered,0,,2.4
SH0001772,C049,SUP005,WH006,2025-03-26,2025-07-30,2025-08-22,10000,delivered,0,,2.4
SH0001773,C049,SUP005,WH001,2025-05-21,2025-09-17,2025-09-17,8000,delivered,0,,2.4
SH0001774,C049,SUP005,WH010,2025-07-02,2025-11-05,2025-11-05,10000,delivered,0,,2.4
SH0001775,C049,SUP005,WH008,2025-08-06,2025-12-10,2025-12-10,10000,delivered,0,,2.4
SH0001776,C049,SUP005,WH002,2025-10-01,2026-02-04,2026-02-15,10000,delayed,11,メーカー生産遅延,2.4
SH0001777,C049,SUP005,WH002,2025-11-12,2026-03-18,2026-03-18,10000,delivered,0,,2.4
SH0001778,C049,SUP005,WH006,2025-11-26,2026-04-01,,4000,in_transit,0,,2.4
SH0001779,C049,SUP005,WH005,2026-01-21,2026-05-20,,8000,ordered,0,,2.4
SH0001780,C049,SUP005,WH005,2026-03-04,2026-07-01,,6000,ordered,0,,2.4
SH0001781,C049,SUP005,WH005,2026-03-18,2026-07-15,,2000,ordered,0,,2.4
SH0001782,C049,SUP005,WH001,2026-04-15,2026-08-12,,10000,ordered,0,,2.4
SH0001783,C049,SUP005,WH008,2026-05-20,2026-09-16,,6000,ordered,0,,2.4
SH0001784,C050,SUP001,WH002,2023-01-26,2023-08-31,2023-08-31,8000,delivered,0,,3.6
SH0001785,C050,SUP001,WH010,2023-03-09,2023-10-12,2023-10-12,4000,delivered,0,,3.6
SH0001786,C050,SUP001,WH002,2023-04-20,2023-10-19,2023-10-19,4000,delivered,0,,3.6
SH0001787,C050,SUP001,WH010,2023-05-25,2023-11-23,2023-11-28,8000,delivered,0,,3.6
SH0001788,C050,SUP001,WH005,2023-07-06,2023-12-28,2023-12-28,6000,delivered,0,,3.6
SH0001789,C050,SUP001,WH008,2023-08-24,2024-02-15,2024-02-15,4000,delivered,0,,3.6
SH0001790,C050,SUP001,WH001,2023-09-14,2024-03-07,2024-03-07,10000,delivered,0,,3.6
SH0001791,C050,SUP001,WH008,2023-10-12,2024-03-07,2024-03-07,10000,delivered,0,,3.6
SH0001792,C050,SUP001,WH005,2023-10-26,2024-03-21,2024-04-03,10000,delivered,0,,3.6
SH0001793,C050,SUP001,WH009,2023-12-21,2024-05-16,2024-05-16,8000,delivered,0,,3.6
SH0001794,C050,SUP001,WH008,2024-01-25,2024-06-06,2024-06-06,8000,delivered,0,,3.6
SH0001795,C050,SUP001,WH002,2024-02-22,2024-07-04,2024-07-04,4000,delivered,0,,3.6
SH0001796,C050,SUP001,WH008,2024-04-18,2024-08-08,2024-08-08,8000,delivered,0,,3.6
SH0001797,C050,SUP001,WH007,2024-06-06,2024-09-26,2024-09-26,8000,delivered,0,,3.6
SH0001798,C050,SUP001,WH006,2024-07-18,2024-11-07,2024-11-07,4000,delivered,0,,3.6
SH0001799,C050,SUP001,WH008,2024-09-05,2024-12-26,2025-01-07,4000,delayed,12,メーカー設備停止,3.6
SH0001800,C050,SUP001,WH002,2024-09-19,2025-01-09,2025-01-24,10000,delivered,0,,3.6
SH0001801,C050,SUP001,WH006,2024-10-31,2025-02-20,2025-02-20,4000,delivered,0,,3.6
SH0001802,C050,SUP001,WH002,2024-11-28,2025-03-20,2025-03-20,2000,delivered,0,,3.6
SH0001803,C050,SUP001,WH009,2025-01-02,2025-04-10,2025-04-10,8000,delivered,0,,3.6
SH0001804,C050,SUP001,WH003,2025-02-13,2025-05-22,2025-05-22,4000,delivered,0,,3.6
SH0001805,C050,SUP001,WH004,2025-03-13,2025-06-19,2025-06-19,2000,delivered,0,,3.6
SH0001806,C050,SUP001,WH002,2025-03-27,2025-07-03,2025-07-03,2000,delivered,0,,3.6
SH0001807,C050,SUP001,WH009,2025-04-17,2025-07-24,2025-07-24,2000,delivered,0,,3.6
SH0001808,C050,SUP001,WH005,2025-06-12,2025-09-18,2025-09-18,2000,delivered,0,,3.6
SH0001809,C050,SUP001,WH002,2025-07-10,2025-10-23,2025-10-28,4000,delivered,0,,3.6
SH0001810,C050,SUP001,WH002,2025-09-04,2025-12-18,2025-12-18,6000,delivered,0,,3.6
SH0001811,C050,SUP001,WH005,2025-10-09,2026-01-15,2026-01-15,2000,delivered,0,,3.6
SH0001812,C050,SUP001,WH008,2025-11-06,2026-02-12,2026-02-12,2000,delivered,0,,3.6
SH0001813,C050,SUP001,WH005,2025-12-18,2026-03-26,2026-03-26,4000,delivered,0,,3.6
SH0001814,C050,SUP001,WH009,2026-02-12,2026-05-07,,2000,ordered,26,メーカー生産遅延,3.6
SH0001815,C050,SUP001,WH006,2026-03-12,2026-06-04,,10000,ordered,0,,3.6
SH0001816,C050,SUP001,WH005,2026-04-02,2026-06-25,,8000,ordered,0,,3.6
SH0001817,C050,SUP001,WH001,2026-05-21,2026-08-13,,2000,ordered,0,,3.6
SH0001818,C051,SUP009,WH001,2023-01-16,2023-10-02,2023-10-02,8000,delivered,0,,1.9
SH0001819,C051,SUP009,WH006,2023-02-27,2023-11-13,2023-11-13,4000,delivered,0,,1.9
SH0001820,C051,SUP009,WH005,2023-04-03,2023-10-23,2023-10-23,6000,delivered,0,,1.9
SH0001821,C051,SUP009,WH005,2023-04-24,2023-11-13,2023-11-13,2000,delivered,0,,1.9
SH0001822,C051,SUP009,WH007,2023-05-15,2023-12-04,2023-12-04,2000,delivered,0,,1.9
SH0001823,C051,SUP009,WH006,2023-07-03,2024-01-15,2024-01-15,6000,delivered,0,,1.9
SH0001824,C051,SUP009,WH007,2023-08-07,2024-02-19,2024-02-19,4000,delivered,0,,1.9
SH0001825,C051,SUP009,WH001,2023-10-02,2024-03-04,2024-03-04,4000,delivered,0,,1.9
SH0001826,C051,SUP009,WH008,2023-11-13,2024-04-15,2024-05-13,4000,delivered,0,,1.9
SH0001827,C051,SUP009,WH009,2023-11-27,2024-04-29,2024-04-29,2000,delivered,0,,1.9
SH0001828,C051,SUP009,WH007,2024-01-08,2024-05-20,2024-05-20,4000,delivered,0,,1.9
SH0001829,C051,SUP009,WH005,2024-01-29,2024-06-10,2024-06-10,6000,delivered,0,,1.9
SH0001830,C051,SUP009,WH004,2024-02-26,2024-07-08,2024-07-08,6000,delivered,0,,1.9
SH0001831,C051,SUP009,WH001,2024-04-22,2024-09-02,2024-09-02,10000,delivered,0,,1.9
SH0001832,C051,SUP009,WH001,2024-06-10,2024-10-21,2024-10-21,10000,delivered,0,,1.9
SH0001833,C051,SUP009,WH006,2024-07-29,2024-12-02,2024-12-02,10000,delivered,0,,1.9
SH0001834,C051,SUP009,WH001,2024-09-09,2025-01-13,2025-01-13,10000,delivered,0,,1.9
SH0001835,C051,SUP009,WH005,2024-10-07,2025-02-03,2025-02-10,8000,delivered,0,,1.9
SH0001836,C051,SUP009,WH007,2024-10-28,2025-02-24,2025-02-24,8000,delivered,0,,1.9
SH0001837,C051,SUP009,WH005,2024-12-09,2025-04-07,2025-04-07,6000,delivered,0,,1.9
SH0001838,C051,SUP009,WH005,2024-12-23,2025-04-21,2025-04-21,8000,delivered,0,,1.9
SH0001839,C051,SUP009,WH001,2025-02-03,2025-05-19,2025-05-19,8000,delivered,0,,1.9
SH0001840,C051,SUP009,WH002,2025-03-03,2025-06-16,2025-06-16,8000,delivered,0,,1.9
SH0001841,C051,SUP009,WH010,2025-04-21,2025-08-18,2025-08-18,2000,delivered,0,,1.9
SH0001842,C051,SUP009,WH007,2025-06-16,2025-10-13,2025-11-02,4000,delayed,20,メーカー部材不足,1.9
SH0001843,C051,SUP009,WH009,2025-08-04,2025-12-01,2025-12-25,2000,delayed,24,港湾混雑,1.9
SH0001844,C051,SUP009,WH003,2025-09-22,2026-01-19,2026-01-19,10000,delivered,0,,1.9
SH0001845,C051,SUP009,WH007,2025-10-06,2026-02-02,2026-02-02,10000,delivered,0,,1.9
SH0001846,C051,SUP009,WH005,2025-10-27,2026-02-23,2026-02-23,6000,delivered,0,,1.9
SH0001847,C051,SUP009,WH001,2025-11-17,2026-03-16,2026-03-16,4000,delivered,0,,1.9
SH0001848,C051,SUP009,WH003,2025-12-08,2026-04-06,,10000,in_transit,0,,1.9
SH0001849,C051,SUP009,WH010,2026-01-12,2026-04-20,,6000,ordered,0,,1.9
SH0001850,C051,SUP009,WH004,2026-03-09,2026-06-15,,4000,ordered,0,,1.9
SH0001851,C051,SUP009,WH003,2026-04-27,2026-08-03,,8000,ordered,0,,1.9
SH0001852,C051,SUP009,WH004,2026-05-18,2026-08-24,,4000,ordered,0,,1.9
SH0001853,C051,SUP009,WH002,2026-06-15,2026-09-21,,8000,ordered,0,,1.9
SH0001854,C052,SUP009,WH009,2023-01-02,2023-09-18,2023-09-18,10000,delivered,0,,2.8
SH0001855,C052,SUP009,WH002,2023-02-20,2023-11-06,2023-11-06,10000,delivered,0,,2.8
SH0001856,C052,SUP009,WH010,2023-04-03,2023-11-13,2023-11-13,4000,delivered,0,,2.8
SH0001857,C052,SUP009,WH003,2023-05-22,2024-01-01,2024-01-01,4000,delivered,0,,2.8
